timestamp,open,high,low,close,volume,vwap,transactions
2025-08-29 09:48:00,21.49,21.49,21.49,21.49,1,21.49,1
2025-08-29 10:12:00,19.27,19.27,19.27,19.27,50,19.27,2
2025-08-29 10:15:00,19.1,19.1,19.1,19.1,1,19.1,1
2025-08-29 10:43:00,19.86,19.86,19.86,19.86,5,19.86,1
2025-08-29 10:44:00,19.79,19.79,19.49,19.49,15,19.67,3
2025-08-29 10:45:00,19.45,19.45,19.39,19.39,12,19.42,2
2025-08-29 10:46:00,19.35,19.35,19.35,19.35,6,19.35,1
2025-08-29 10:47:00,19.38,19.38,19.38,19.38,6,19.38,1
2025-08-29 10:48:00,19.12,19.12,19.1,19.1,12,19.11,2
2025-08-29 10:49:00,19.17,19.24,18.9,18.9,18,19.1033,3
2025-08-29 10:50:00,18.89,18.89,18.89,18.89,6,18.89,1
2025-08-29 10:51:00,18.74,18.74,18.74,18.74,6,18.74,1
2025-08-29 10:54:00,18.73,18.74,18.73,18.74,10,18.735,2
2025-08-29 10:55:00,18.97,18.97,18.97,18.97,5,18.97,1
2025-08-29 10:57:00,18.97,18.97,18.97,18.97,5,18.97,1
2025-08-29 10:58:00,18.91,18.91,18.91,18.91,7,18.91,1
2025-08-29 10:59:00,18.99,18.99,18.99,18.99,5,18.99,1
2025-08-29 11:00:00,18.96,18.96,18.96,18.96,5,18.96,1
2025-08-29 11:01:00,19.25,19.25,19.25,19.25,5,19.25,1
2025-08-29 11:02:00,19.19,19.19,19.19,19.19,5,19.19,1
2025-08-29 11:04:00,19.26,19.26,19.26,19.26,5,19.26,1
2025-08-29 11:05:00,19.4,19.4,19.35,19.35,10,19.375,2
2025-08-29 11:07:00,19.39,19.39,19.39,19.39,5,19.39,1
2025-08-29 11:11:00,19.82,19.82,19.82,19.82,1,19.82,1
2025-08-29 11:13:00,19.85,19.85,19.85,19.85,5,19.85,1
2025-08-29 11:17:00,19.58,19.58,19.58,19.58,5,19.58,1
2025-08-29 11:20:00,19.36,19.55,19.36,19.55,10,19.455,2
2025-08-29 11:21:00,19.38,19.38,19.38,19.38,4,19.38,1
2025-08-29 11:27:00,19.75,19.75,19.75,19.75,1,19.75,1
2025-08-29 11:58:00,19.0,19.0,19.0,19.0,2,19.0,1
2025-08-29 12:03:00,19.5,19.5,19.5,19.5,2,19.5,1
2025-08-29 12:07:00,19.43,19.43,19.43,19.43,6,19.43,1
2025-08-29 12:14:00,19.73,19.73,19.73,19.73,3,19.73,1
2025-08-29 12:30:00,19.48,19.48,19.48,19.48,1,19.48,1
2025-08-29 12:47:00,20.12,20.12,20.12,20.12,1,20.12,1
2025-08-29 12:58:00,20.08,20.08,20.08,20.08,1,20.08,1
2025-08-29 13:03:00,19.48,19.48,19.48,19.48,1,19.48,1
2025-08-29 13:11:00,19.17,19.17,19.08,19.08,2,19.125,2
2025-08-29 15:22:00,19.98,19.98,19.98,19.98,1,19.98,1
2025-08-29 15:30:00,19.79,19.79,19.79,19.79,15,19.79,1
2025-08-29 15:43:00,19.94,19.94,19.94,19.94,10,19.94,1
2025-08-29 16:06:00,20.0,20.0,19.94,20.0,102,19.9706,4
2025-08-29 16:07:00,19.92,19.94,19.92,19.92,100,19.928,5
2025-08-29 16:08:00,19.92,19.92,19.92,19.92,50,19.92,1
2025-08-29 16:09:00,19.89,19.89,19.89,19.89,50,19.89,1
2025-08-29 16:10:00,19.86,19.86,19.86,19.86,60,19.86,1
