timestamp,open,high,low,close,volume,vwap,transactions
2025-08-29 09:30:00,0.14,0.14,0.07,0.08,120,0.0828,8
2025-08-29 09:31:00,0.07,0.08,0.07,0.08,13,0.0785,3
2025-08-29 09:32:00,0.08,0.08,0.08,0.08,3,0.08,3
2025-08-29 09:34:00,0.07,0.07,0.07,0.07,2,0.07,2
2025-08-29 09:38:00,0.07,0.07,0.07,0.07,10,0.07,3
2025-08-29 09:39:00,0.07,0.07,0.07,0.07,4,0.07,4
2025-08-29 09:40:00,0.06,0.06,0.06,0.06,27,0.06,3
2025-08-29 09:42:00,0.07,0.07,0.07,0.07,10,0.07,2
2025-08-29 09:45:00,0.07,0.07,0.07,0.07,3,0.07,3
2025-08-29 09:46:00,0.08,0.08,0.08,0.08,5,0.08,1
2025-08-29 09:47:00,0.08,0.09,0.08,0.09,2,0.085,2
2025-08-29 09:48:00,0.08,0.09,0.08,0.09,2,0.085,2
2025-08-29 09:50:00,0.1,0.1,0.1,0.1,1,0.1,1
2025-08-29 09:51:00,0.09,0.09,0.09,0.09,3,0.09,2
2025-08-29 09:52:00,0.1,0.1,0.1,0.1,1,0.1,1
2025-08-29 09:53:00,0.09,0.09,0.09,0.09,1,0.09,1
2025-08-29 09:54:00,0.09,0.09,0.09,0.09,3,0.09,2
2025-08-29 09:57:00,0.11,0.11,0.11,0.11,4,0.11,3
2025-08-29 09:58:00,0.11,0.12,0.11,0.12,3,0.1167,2
2025-08-29 09:59:00,0.12,0.12,0.11,0.11,6,0.1117,3
2025-08-29 10:00:00,0.12,0.12,0.12,0.12,1,0.12,1
2025-08-29 10:01:00,0.11,0.11,0.11,0.11,5,0.11,4
2025-08-29 10:02:00,0.11,0.11,0.11,0.11,1,0.11,1
2025-08-29 10:03:00,0.11,0.11,0.11,0.11,1,0.11,1
2025-08-29 10:04:00,0.12,0.13,0.12,0.13,3,0.1267,3
2025-08-29 10:05:00,0.14,0.16,0.14,0.15,17,0.1429,7
2025-08-29 10:06:00,0.15,0.16,0.15,0.16,9,0.1567,4
2025-08-29 10:07:00,0.16,0.16,0.15,0.15,14,0.1579,3
2025-08-29 10:08:00,0.16,0.18,0.16,0.18,74,0.1714,9
2025-08-29 10:09:00,0.16,0.17,0.16,0.17,8,0.1625,4
2025-08-29 10:11:00,0.16,0.16,0.16,0.16,1,0.16,1
2025-08-29 10:12:00,0.16,0.16,0.16,0.16,1,0.16,1
2025-08-29 10:13:00,0.16,0.16,0.16,0.16,11,0.16,2
2025-08-29 10:14:00,0.15,0.15,0.15,0.15,1,0.15,1
2025-08-29 10:15:00,0.13,0.16,0.13,0.15,18,0.1494,13
2025-08-29 10:16:00,0.15,0.15,0.15,0.15,1,0.15,1
2025-08-29 10:17:00,0.15,0.15,0.14,0.14,2,0.145,2
2025-08-29 10:18:00,0.15,0.15,0.15,0.15,1,0.15,1
2025-08-29 10:19:00,0.14,0.15,0.14,0.15,2,0.145,2
2025-08-29 10:20:00,0.13,0.13,0.12,0.13,3,0.1267,3
2025-08-29 10:21:00,0.12,0.12,0.12,0.12,111,0.12,7
2025-08-29 10:22:00,0.11,0.12,0.11,0.12,57,0.1198,9
2025-08-29 10:23:00,0.12,0.12,0.12,0.12,15,0.12,1
2025-08-29 10:25:00,0.13,0.13,0.13,0.13,1,0.13,1
2025-08-29 10:27:00,0.13,0.13,0.13,0.13,5,0.13,1
2025-08-29 10:28:00,0.14,0.14,0.14,0.14,1,0.14,1
2025-08-29 10:29:00,0.12,0.12,0.12,0.12,1,0.12,1
2025-08-29 10:33:00,0.11,0.11,0.1,0.1,19,0.1063,6
2025-08-29 10:34:00,0.11,0.11,0.11,0.11,1,0.11,1
2025-08-29 10:35:00,0.1,0.1,0.1,0.1,1,0.1,1
2025-08-29 10:36:00,0.11,0.11,0.11,0.11,1,0.11,1
2025-08-29 10:37:00,0.1,0.1,0.1,0.1,1,0.1,1
2025-08-29 10:39:00,0.1,0.1,0.1,0.1,20,0.1,1
2025-08-29 10:42:00,0.1,0.11,0.09,0.11,175,0.1013,13
2025-08-29 10:43:00,0.11,0.11,0.11,0.11,12,0.11,4
2025-08-29 10:44:00,0.11,0.12,0.11,0.12,16,0.1138,4
2025-08-29 10:45:00,0.13,0.13,0.13,0.13,12,0.13,2
2025-08-29 10:46:00,0.14,0.14,0.14,0.14,6,0.14,1
2025-08-29 10:47:00,0.12,0.12,0.12,0.12,6,0.12,1
2025-08-29 10:48:00,0.14,0.14,0.13,0.13,13,0.1308,3
2025-08-29 10:49:00,0.14,0.14,0.12,0.13,19,0.1242,4
2025-08-29 10:50:00,0.15,0.15,0.15,0.15,6,0.15,1
2025-08-29 10:51:00,0.15,0.15,0.14,0.14,7,0.1414,2
2025-08-29 10:53:00,0.15,0.15,0.13,0.14,101,0.1401,8
2025-08-29 10:54:00,0.15,0.15,0.13,0.13,6,0.1467,2
2025-08-29 10:55:00,0.13,0.14,0.13,0.13,7,0.1371,3
2025-08-29 10:56:00,0.12,0.12,0.12,0.12,1,0.12,1
2025-08-29 10:57:00,0.12,0.14,0.12,0.14,6,0.1367,2
2025-08-29 10:58:00,0.12,0.12,0.12,0.12,7,0.12,1
2025-08-29 10:59:00,0.14,0.14,0.14,0.14,5,0.14,1
2025-08-29 11:00:00,0.14,0.14,0.14,0.14,5,0.14,1
2025-08-29 11:01:00,0.12,0.13,0.12,0.13,11,0.1291,3
2025-08-29 11:02:00,0.13,0.13,0.12,0.12,6,0.1283,2
2025-08-29 11:04:00,0.11,0.11,0.11,0.11,5,0.11,1
2025-08-29 11:05:00,0.12,0.13,0.12,0.12,20,0.125,6
2025-08-29 11:06:00,0.12,0.12,0.11,0.11,2,0.115,2
2025-08-29 11:07:00,0.12,0.12,0.12,0.12,5,0.12,1
2025-08-29 11:08:00,0.11,0.11,0.11,0.11,1,0.11,1
2025-08-29 11:09:00,0.11,0.11,0.11,0.11,6,0.11,3
2025-08-29 11:10:00,0.1,0.1,0.1,0.1,2,0.1,2
2025-08-29 11:12:00,0.1,0.1,0.1,0.1,1,0.1,1
2025-08-29 11:13:00,0.1,0.1,0.1,0.1,5,0.1,1
2025-08-29 11:14:00,0.11,0.11,0.11,0.11,1,0.11,1
2025-08-29 11:17:00,0.09,0.09,0.09,0.09,5,0.09,1
2025-08-29 11:20:00,0.1,0.1,0.09,0.09,10,0.095,2
2025-08-29 11:21:00,0.1,0.1,0.1,0.1,4,0.1,1
2025-08-29 11:22:00,0.11,0.11,0.11,0.11,1,0.11,1
2025-08-29 11:26:00,0.11,0.11,0.1,0.1,14,0.1029,2
2025-08-29 11:27:00,0.11,0.11,0.11,0.11,10,0.11,1
2025-08-29 11:29:00,0.11,0.11,0.11,0.11,2,0.11,1
2025-08-29 11:33:00,0.11,0.11,0.11,0.11,10,0.11,1
2025-08-29 11:39:00,0.1,0.11,0.1,0.11,2,0.105,2
2025-08-29 11:47:00,0.1,0.1,0.1,0.1,5,0.1,3
2025-08-29 11:50:00,0.11,0.11,0.1,0.1,20,0.101,3
2025-08-29 11:51:00,0.11,0.11,0.11,0.11,5,0.11,1
2025-08-29 11:53:00,0.11,0.11,0.11,0.11,1,0.11,1
2025-08-29 11:56:00,0.11,0.11,0.11,0.11,3,0.11,1
2025-08-29 12:00:00,0.1,0.11,0.1,0.11,5,0.102,2
2025-08-29 12:01:00,0.1,0.1,0.1,0.1,99,0.1,10
2025-08-29 12:06:00,0.09,0.09,0.09,0.09,2,0.09,1
2025-08-29 12:07:00,0.1,0.1,0.1,0.1,15,0.1,3
2025-08-29 12:09:00,0.09,0.09,0.09,0.09,2,0.09,1
2025-08-29 12:11:00,0.09,0.09,0.09,0.09,1,0.09,1
2025-08-29 12:14:00,0.1,0.1,0.1,0.1,4,0.1,1
2025-08-29 12:20:00,0.09,0.09,0.09,0.09,1,0.09,1
2025-08-29 12:21:00,0.09,0.09,0.09,0.09,1,0.09,1
2025-08-29 12:26:00,0.1,0.1,0.09,0.09,170,0.0941,6
2025-08-29 12:27:00,0.09,0.09,0.09,0.09,113,0.09,52
2025-08-29 12:28:00,0.09,0.09,0.09,0.09,11,0.09,1
2025-08-29 12:29:00,0.08,0.08,0.08,0.08,1,0.08,1
2025-08-29 12:31:00,0.08,0.08,0.08,0.08,12,0.08,2
2025-08-29 12:32:00,0.09,0.09,0.09,0.09,3,0.09,1
2025-08-29 12:34:00,0.09,0.09,0.09,0.09,1,0.09,1
2025-08-29 12:39:00,0.08,0.08,0.08,0.08,5,0.08,1
2025-08-29 12:40:00,0.08,0.08,0.08,0.08,1,0.08,1
2025-08-29 12:42:00,0.08,0.08,0.08,0.08,1,0.08,1
2025-08-29 12:44:00,0.08,0.08,0.08,0.08,3,0.08,1
2025-08-29 12:45:00,0.08,0.08,0.08,0.08,2,0.08,1
2025-08-29 12:52:00,0.09,0.09,0.09,0.09,1,0.09,1
2025-08-29 12:58:00,0.09,0.09,0.09,0.09,1,0.09,1
2025-08-29 13:01:00,0.09,0.09,0.09,0.09,5,0.09,1
2025-08-29 13:04:00,0.1,0.1,0.1,0.1,495,0.1,2
2025-08-29 13:08:00,0.1,0.1,0.09,0.09,2,0.095,2
2025-08-29 13:09:00,0.1,0.1,0.09,0.09,5,0.098,2
2025-08-29 13:16:00,0.09,0.09,0.09,0.09,15,0.09,1
2025-08-29 13:17:00,0.1,0.1,0.1,0.1,2,0.1,1
2025-08-29 13:18:00,0.1,0.1,0.1,0.1,10,0.1,1
2025-08-29 13:22:00,0.1,0.1,0.1,0.1,30,0.1,2
2025-08-29 13:23:00,0.1,0.1,0.09,0.09,9,0.0989,4
2025-08-29 13:31:00,0.1,0.1,0.1,0.1,1,0.1,1
2025-08-29 13:33:00,0.1,0.1,0.09,0.09,2,0.095,2
2025-08-29 13:42:00,0.09,0.09,0.09,0.09,11,0.09,2
2025-08-29 13:45:00,0.09,0.09,0.09,0.09,1,0.09,1
2025-08-29 13:46:00,0.09,0.09,0.09,0.09,5,0.09,1
2025-08-29 13:51:00,0.08,0.08,0.08,0.08,3,0.08,2
2025-08-29 13:53:00,0.09,0.09,0.09,0.09,2,0.09,2
2025-08-29 14:00:00,0.08,0.08,0.08,0.08,1,0.08,1
2025-08-29 14:03:00,0.09,0.09,0.08,0.08,3,0.0833,2
2025-08-29 14:11:00,0.09,0.09,0.09,0.09,100,0.09,2
2025-08-29 14:22:00,0.08,0.08,0.08,0.08,1,0.08,1
2025-08-29 14:23:00,0.08,0.09,0.08,0.09,2,0.085,2
2025-08-29 14:26:00,0.09,0.09,0.09,0.09,1,0.09,1
2025-08-29 14:29:00,0.09,0.09,0.09,0.09,10,0.09,1
2025-08-29 14:34:00,0.09,0.09,0.09,0.09,1,0.09,1
2025-08-29 14:40:00,0.09,0.09,0.09,0.09,1,0.09,1
2025-08-29 14:41:00,0.08,0.09,0.08,0.09,69,0.0899,2
2025-08-29 14:42:00,0.09,0.09,0.09,0.09,5,0.09,1
2025-08-29 14:43:00,0.09,0.09,0.09,0.09,5,0.09,1
2025-08-29 14:44:00,0.09,0.09,0.09,0.09,2,0.09,1
2025-08-29 14:45:00,0.09,0.09,0.09,0.09,32,0.09,4
2025-08-29 14:46:00,0.09,0.09,0.09,0.09,81,0.09,3
2025-08-29 14:48:00,0.09,0.09,0.09,0.09,1,0.09,1
2025-08-29 14:49:00,0.09,0.09,0.09,0.09,10,0.09,1
2025-08-29 14:50:00,0.09,0.09,0.09,0.09,107,0.09,4
2025-08-29 14:51:00,0.09,0.09,0.09,0.09,125,0.09,23
2025-08-29 14:52:00,0.09,0.09,0.09,0.09,41,0.09,2
2025-08-29 14:55:00,0.09,0.09,0.09,0.09,40,0.09,4
2025-08-29 14:57:00,0.09,0.09,0.09,0.09,1,0.09,1
2025-08-29 14:58:00,0.09,0.09,0.09,0.09,2,0.09,2
2025-08-29 14:59:00,0.08,0.08,0.08,0.08,5,0.08,1
2025-08-29 15:06:00,0.08,0.08,0.08,0.08,1,0.08,1
2025-08-29 15:07:00,0.08,0.08,0.08,0.08,50,0.08,1
2025-08-29 15:08:00,0.09,0.09,0.09,0.09,10,0.09,1
2025-08-29 15:09:00,0.08,0.08,0.08,0.08,7,0.08,2
2025-08-29 15:13:00,0.08,0.08,0.08,0.08,20,0.08,2
2025-08-29 15:14:00,0.09,0.09,0.08,0.08,40,0.0803,2
2025-08-29 15:15:00,0.09,0.09,0.09,0.09,5,0.09,1
2025-08-29 15:16:00,0.08,0.08,0.08,0.08,1,0.08,1
2025-08-29 15:20:00,0.09,0.09,0.09,0.09,1,0.09,1
2025-08-29 15:21:00,0.08,0.08,0.08,0.08,3,0.08,1
2025-08-29 15:22:00,0.08,0.08,0.08,0.08,40,0.08,1
2025-08-29 15:23:00,0.09,0.09,0.09,0.09,1,0.09,1
2025-08-29 15:26:00,0.08,0.08,0.08,0.08,5,0.08,1
2025-08-29 15:28:00,0.08,0.08,0.08,0.08,186,0.08,3
2025-08-29 15:29:00,0.08,0.08,0.08,0.08,961,0.08,35
2025-08-29 15:30:00,0.07,0.07,0.07,0.07,1,0.07,1
2025-08-29 15:34:00,0.08,0.08,0.08,0.08,1,0.08,1
2025-08-29 15:35:00,0.08,0.08,0.08,0.08,4,0.08,1
2025-08-29 15:36:00,0.08,0.08,0.08,0.08,19,0.08,4
2025-08-29 15:38:00,0.08,0.08,0.08,0.08,187,0.08,30
2025-08-29 15:39:00,0.08,0.08,0.08,0.08,5,0.08,2
2025-08-29 15:42:00,0.07,0.07,0.07,0.07,1,0.07,1
2025-08-29 15:43:00,0.07,0.07,0.07,0.07,4,0.07,2
2025-08-29 15:44:00,0.07,0.08,0.07,0.07,12,0.0708,4
