timestamp,open,high,low,close,volume,vwap,transactions
2025-08-29 09:37:00,17.21,17.31,17.21,17.31,7,17.2386,2
2025-08-29 09:40:00,17.27,17.3,17.27,17.3,10,17.285,2
2025-08-29 09:42:00,17.4,17.4,17.4,17.4,5,17.4,1
2025-08-29 09:43:00,17.25,17.25,17.25,17.25,5,17.25,1
2025-08-29 09:44:00,17.18,17.2,17.18,17.2,12,17.19,2
2025-08-29 09:45:00,17.11,17.11,16.98,16.98,13,17.0038,3
2025-08-29 09:46:00,16.85,16.85,16.72,16.72,18,16.8,3
2025-08-29 09:47:00,16.51,16.51,16.51,16.51,6,16.51,1
2025-08-29 09:50:00,16.15,16.15,16.15,16.15,5,16.15,1
2025-08-29 09:54:00,16.47,16.47,16.47,16.47,6,16.47,1
2025-08-29 09:55:00,16.26,16.31,16.03,16.03,17,16.1965,3
2025-08-29 09:56:00,15.86,15.86,15.86,15.86,6,15.86,1
2025-08-29 09:57:00,15.84,15.84,15.75,15.75,12,15.795,2
2025-08-29 09:58:00,15.88,15.88,15.88,15.88,12,15.88,2
2025-08-29 09:59:00,15.79,15.79,15.79,15.79,6,15.79,1
2025-08-29 10:02:00,15.92,15.92,15.92,15.92,12,15.92,2
2025-08-29 10:03:00,15.73,15.73,15.73,15.73,6,15.73,1
2025-08-29 10:09:00,14.38,14.53,14.38,14.53,4,14.4925,4
2025-08-29 10:10:00,14.53,14.53,14.53,14.53,5,14.53,1
2025-08-29 10:11:00,14.47,14.47,14.47,14.47,1,14.47,1
2025-08-29 10:12:00,14.4,14.4,14.4,14.4,1,14.4,1
2025-08-29 10:13:00,14.26,14.56,14.26,14.56,8,14.485,3
2025-08-29 10:14:00,14.76,14.76,14.49,14.49,12,14.625,2
2025-08-29 10:15:00,14.53,14.53,14.16,14.3,24,14.3425,4
2025-08-29 10:16:00,14.24,14.24,14.21,14.23,9,14.2322,3
2025-08-29 10:17:00,14.37,14.37,14.37,14.37,6,14.37,1
2025-08-29 10:18:00,14.51,14.51,14.48,14.48,7,14.4886,2
2025-08-29 10:20:00,14.45,14.79,14.45,14.79,14,14.6586,3
2025-08-29 10:21:00,14.81,15.02,14.81,15.02,10,14.915,2
2025-08-29 10:22:00,15.0,15.0,14.9,14.9,10,14.95,2
2025-08-29 10:23:00,14.95,14.95,14.95,14.95,5,14.95,1
2025-08-29 10:24:00,14.66,14.66,14.66,14.66,5,14.66,1
2025-08-29 10:25:00,14.76,14.76,14.76,14.76,5,14.76,1
2025-08-29 10:26:00,14.38,14.38,14.2,14.2,4,14.29,2
2025-08-29 10:27:00,14.34,14.43,14.34,14.43,7,14.4043,2
2025-08-29 10:28:00,14.59,14.59,14.47,14.47,10,14.53,2
2025-08-29 10:29:00,14.59,14.88,14.59,14.88,10,14.735,3
2025-08-29 10:30:00,14.75,14.9,14.75,14.9,6,14.875,2
2025-08-29 10:31:00,14.9,14.9,14.9,14.9,5,14.9,1
2025-08-29 10:32:00,14.81,14.83,14.81,14.83,11,14.8209,2
2025-08-29 10:36:00,15.02,15.02,15.02,15.02,1,15.02,1
2025-08-29 10:39:00,15.13,15.22,15.13,15.22,6,15.145,2
2025-08-29 10:40:00,15.15,15.15,15.15,15.15,1,15.15,1
2025-08-29 10:47:00,14.43,14.43,14.43,14.43,1,14.43,1
2025-08-29 10:48:00,14.21,14.21,14.2,14.2,2,14.205,2
2025-08-29 10:49:00,14.15,14.15,13.88,13.95,4,14.0325,3
2025-08-29 10:51:00,13.89,13.89,13.89,13.89,2,13.89,1
2025-08-29 10:53:00,13.77,13.77,13.77,13.77,2,13.77,2
2025-08-29 10:57:00,14.15,14.15,14.15,14.15,1,14.15,1
2025-08-29 10:58:00,13.94,13.94,13.94,13.94,1,13.94,1
2025-08-29 11:01:00,14.33,14.33,14.3,14.3,15,14.32,2
2025-08-29 11:11:00,14.87,14.87,14.87,14.87,5,14.87,2
2025-08-29 11:16:00,14.79,14.79,14.79,14.79,4,14.79,1
2025-08-29 11:18:00,14.52,14.52,14.52,14.52,1,14.52,1
2025-08-29 11:59:00,14.03,14.03,14.03,14.03,5,14.03,1
2025-08-29 12:00:00,14.33,14.33,14.33,14.33,5,14.33,1
2025-08-29 12:02:00,14.36,14.36,14.36,14.36,5,14.36,1
2025-08-29 12:03:00,14.49,14.54,14.49,14.54,9,14.5122,5
2025-08-29 12:04:00,14.45,14.45,14.45,14.45,5,14.45,1
2025-08-29 12:05:00,14.55,14.55,14.36,14.36,10,14.455,2
2025-08-29 12:06:00,14.39,14.39,14.39,14.39,5,14.39,1
2025-08-29 12:07:00,14.42,14.42,14.42,14.42,5,14.42,1
2025-08-29 12:10:00,14.57,14.57,14.57,14.57,5,14.57,1
2025-08-29 12:12:00,14.72,14.72,14.72,14.72,5,14.72,1
2025-08-29 12:13:00,14.72,14.8,14.72,14.8,10,14.76,2
2025-08-29 12:15:00,14.8,14.8,14.8,14.8,5,14.8,1
2025-08-29 12:37:00,14.99,14.99,14.99,14.99,4,14.99,1
2025-08-29 12:56:00,15.01,15.01,15.01,15.01,1,15.01,1
2025-08-29 13:11:00,14.22,14.22,14.22,14.22,1,14.22,1
2025-08-29 13:22:00,14.29,14.29,14.29,14.29,5,14.29,1
2025-08-29 13:38:00,14.45,14.45,14.45,14.45,1,14.45,1
2025-08-29 13:43:00,14.51,14.51,14.51,14.51,4,14.51,1
2025-08-29 13:46:00,14.75,14.75,14.75,14.75,5,14.75,1
2025-08-29 13:47:00,14.7,14.7,14.7,14.7,4,14.7,3
