timestamp,open,high,low,close,volume,vwap,transactions
2025-08-29 12:48:00,0.02,0.02,0.02,0.02,10,0.02,1
2025-08-29 12:52:00,0.03,0.03,0.03,0.03,15,0.03,2
2025-08-29 12:54:00,0.03,0.03,0.03,0.03,1,0.03,1
2025-08-29 12:55:00,0.03,0.03,0.03,0.03,1,0.03,1
2025-08-29 13:00:00,0.02,0.02,0.02,0.02,5,0.02,2
2025-08-29 13:01:00,0.02,0.02,0.02,0.02,1,0.02,1
2025-08-29 13:06:00,0.03,0.03,0.02,0.02,3,0.0233,2
2025-08-29 13:08:00,0.02,0.02,0.02,0.02,10,0.02,1
2025-08-29 13:13:00,0.03,0.03,0.03,0.03,2,0.03,2
2025-08-29 13:16:00,0.02,0.02,0.02,0.02,2,0.02,1
2025-08-29 13:17:00,0.02,0.03,0.02,0.03,15,0.0233,4
2025-08-29 13:18:00,0.02,0.02,0.02,0.02,5,0.02,2
2025-08-29 13:19:00,0.03,0.03,0.03,0.03,5,0.03,1
2025-08-29 13:21:00,0.03,0.03,0.03,0.03,46,0.03,2
2025-08-29 13:22:00,0.03,0.03,0.03,0.03,64,0.03,2
2025-08-29 13:23:00,0.03,0.03,0.03,0.03,1,0.03,1
2025-08-29 13:26:00,0.03,0.03,0.03,0.03,1,0.03,1
2025-08-29 13:42:00,0.03,0.03,0.03,0.03,6,0.03,2
2025-08-29 13:45:00,0.02,0.02,0.02,0.02,2,0.02,1
2025-08-29 13:48:00,0.02,0.02,0.02,0.02,5,0.02,1
2025-08-29 13:54:00,0.03,0.03,0.03,0.03,1,0.03,1
2025-08-29 13:56:00,0.03,0.03,0.03,0.03,2,0.03,1
2025-08-29 14:01:00,0.03,0.03,0.03,0.03,10,0.03,4
2025-08-29 14:05:00,0.02,0.03,0.02,0.03,16,0.0294,3
2025-08-29 14:08:00,0.02,0.03,0.02,0.02,22,0.0246,6
2025-08-29 14:11:00,0.03,0.03,0.03,0.03,10,0.03,5
2025-08-29 14:16:00,0.02,0.02,0.02,0.02,60,0.02,2
2025-08-29 14:19:00,0.03,0.03,0.03,0.03,1,0.03,1
2025-08-29 14:33:00,0.02,0.02,0.01,0.01,5,0.016,3
2025-08-29 14:37:00,0.03,0.03,0.03,0.03,1,0.03,1
2025-08-29 14:39:00,0.01,0.01,0.01,0.01,2,0.01,1
2025-08-29 14:40:00,0.02,0.02,0.02,0.02,15,0.02,1
2025-08-29 14:42:00,0.01,0.02,0.01,0.02,4,0.015,2
2025-08-29 14:53:00,0.02,0.02,0.02,0.02,6,0.02,4
2025-08-29 14:56:00,0.02,0.02,0.02,0.02,1,0.02,1
2025-08-29 14:59:00,0.02,0.02,0.02,0.02,2,0.02,1
2025-08-29 15:01:00,0.01,0.02,0.01,0.02,51,0.0198,2
2025-08-29 15:03:00,0.02,0.02,0.02,0.02,2,0.02,1
2025-08-29 15:04:00,0.02,0.02,0.02,0.02,6,0.02,1
2025-08-29 15:08:00,0.02,0.02,0.02,0.02,2,0.02,2
2025-08-29 15:09:00,0.02,0.02,0.02,0.02,5,0.02,1
2025-08-29 15:11:00,0.02,0.02,0.02,0.02,1,0.02,1
2025-08-29 15:12:00,0.01,0.02,0.01,0.02,3,0.0133,2
2025-08-29 15:13:00,0.02,0.02,0.02,0.02,1,0.02,1
2025-08-29 15:14:00,0.01,0.01,0.01,0.01,1,0.01,1
2025-08-29 15:17:00,0.01,0.01,0.01,0.01,1,0.01,1
2025-08-29 15:18:00,0.02,0.02,0.02,0.02,1,0.02,1
2025-08-29 15:20:00,0.02,0.02,0.02,0.02,10,0.02,2
2025-08-29 15:21:00,0.02,0.02,0.02,0.02,51,0.02,2
2025-08-29 15:22:00,0.02,0.02,0.01,0.01,3,0.0133,2
2025-08-29 15:23:00,0.02,0.02,0.01,0.01,101,0.0199,5
2025-08-29 15:25:00,0.02,0.02,0.02,0.02,1,0.02,1
2025-08-29 15:27:00,0.02,0.02,0.02,0.02,15,0.02,1
2025-08-29 15:28:00,0.01,0.01,0.01,0.01,7,0.01,4
2025-08-29 15:29:00,0.02,0.02,0.02,0.02,20,0.02,3
2025-08-29 15:30:00,0.01,0.01,0.01,0.01,3,0.01,1
2025-08-29 15:31:00,0.02,0.02,0.01,0.01,2,0.015,2
2025-08-29 15:32:00,0.02,0.02,0.02,0.02,4,0.02,1
2025-08-29 15:34:00,0.01,0.01,0.01,0.01,1,0.01,1
2025-08-29 15:36:00,0.01,0.01,0.01,0.01,2,0.01,2
2025-08-29 15:37:00,0.01,0.01,0.01,0.01,2,0.01,1
2025-08-29 15:41:00,0.02,0.02,0.02,0.02,1,0.02,1
2025-08-29 15:43:00,0.01,0.01,0.01,0.01,3,0.01,2
2025-08-29 15:45:00,0.02,0.02,0.01,0.01,2,0.015,2
2025-08-29 15:47:00,0.02,0.02,0.01,0.02,5,0.016,4
2025-08-29 15:49:00,0.02,0.02,0.01,0.02,5,0.018,3
2025-08-29 15:51:00,0.01,0.01,0.01,0.01,7,0.01,1
2025-08-29 15:53:00,0.01,0.02,0.01,0.02,2,0.015,2
2025-08-29 15:54:00,0.01,0.02,0.01,0.01,103,0.0101,9
2025-08-29 15:56:00,0.01,0.01,0.01,0.01,1,0.01,1
2025-08-29 15:57:00,0.01,0.02,0.01,0.02,3,0.0133,2
2025-08-29 15:58:00,0.02,0.02,0.01,0.01,23,0.0187,2
2025-08-29 15:59:00,0.01,0.01,0.01,0.01,10,0.01,1
2025-08-29 16:01:00,0.01,0.02,0.01,0.02,14,0.0121,4
2025-08-29 16:02:00,0.02,0.02,0.02,0.02,6,0.02,1
2025-08-29 16:05:00,0.02,0.02,0.02,0.02,3,0.02,2
2025-08-29 16:06:00,0.02,0.02,0.01,0.01,8,0.0138,4
2025-08-29 16:08:00,0.01,0.01,0.01,0.01,31,0.01,2
2025-08-29 16:11:00,0.01,0.01,0.01,0.01,5,0.01,1
2025-08-29 16:12:00,0.02,0.02,0.02,0.02,15,0.02,1
2025-08-29 16:14:00,0.01,0.01,0.01,0.01,13,0.01,2
