date,daily_pnl,balance,return_pct
2024-05-30 00:00:00,57.41427659424342,21307.22131433303,-14.77111474266788
2024-05-31 00:00:00,-7.02363651131974,21300.19767782171,-14.799209288713158
2024-06-03 00:00:00,61.367274612004344,21361.564952433713,-14.553740190265147
2024-06-04 00:00:00,-14.425545796816529,21347.139406636896,-14.611442373452416
2024-06-05 00:00:00,-112.43241752621692,21234.70698911068,-15.061172043557278
2024-06-06 00:00:00,-126.93453987764681,21107.772449233034,-15.568910203067862
2024-06-07 00:00:00,51.532990373617906,21159.30543960665,-15.362778241573396
2024-06-10 00:00:00,-19.368706788686026,21139.936732817965,-15.440253068728142
2024-06-11 00:00:00,-118.15155399635358,21021.78517882161,-15.91285928471356
2024-06-12 00:00:00,-37.68299412398329,20984.102184697625,-16.0635912612095
2024-06-13 00:00:00,-105.0636794917816,20879.038505205845,-16.48384597917662
2024-06-14 00:00:00,-50.08913384151697,20828.949371364328,-16.68420251454269
2024-06-17 00:00:00,60.04277950426676,20888.992150868595,-16.44403139652562
2024-06-18 00:00:00,-105.36698894540564,20783.625161923188,-16.865499352307246
2024-06-20 00:00:00,-36.792402163301254,20746.832759759887,-17.01266896096045
2024-06-21 00:00:00,56.46149662741342,20803.2942563873,-16.7868229744508
2024-06-24 00:00:00,-22.011167491681775,20781.28308889562,-16.87486764441752
2024-06-25 00:00:00,-35.30240323854591,20745.980685657072,-17.016077257371713
2024-06-26 00:00:00,-100.30199883519576,20645.678686821877,-17.417285252712492
2024-06-27 00:00:00,-21.92821130624836,20623.75047551563,-17.50499809793748
2024-06-28 00:00:00,-99.36339518096044,20524.38708033467,-17.902451678661325
2024-07-01 00:00:00,67.17623299367068,20591.56331332834,-17.633746746686636
2024-07-02 00:00:00,-105.59111631186917,20485.972197016472,-18.056111211934113
2024-07-03 00:00:00,-17.4670901888638,20468.505106827608,-18.12597957268957
2024-07-05 00:00:00,-17.767974282769263,20450.73713254484,-18.19705146982064
2024-07-08 00:00:00,-17.28639673182935,20433.45073581301,-18.26619705674796
2024-07-09 00:00:00,-43.044416201060216,20390.40631961195,-18.4383747215522
2024-07-10 00:00:00,-12.699910492482395,20377.706409119466,-18.489174363522135
2024-07-11 00:00:00,57.51869251600454,20435.22510163547,-18.259099593458114
2024-07-12 00:00:00,-16.38438196621567,20418.840719669257,-18.324637121322972
2024-07-15 00:00:00,-35.89876393526073,20382.941955733997,-18.46823217706401
2024-07-16 00:00:00,56.016511489291645,20438.95846722329,-18.244166131106844
2024-07-17 00:00:00,49.67628959803076,20488.63475682132,-18.045460972714718
2024-07-18 00:00:00,63.763045389398606,20552.39780221072,-17.790408791157127
2024-07-19 00:00:00,-111.84485983278577,20440.552942377934,-18.237788230488267
2024-07-22 00:00:00,-9.795676239095755,20430.757266138837,-18.276970935444652
2024-07-23 00:00:00,-102.56395607236931,20328.19331006647,-18.687226759734127
2024-07-24 00:00:00,49.80661450811688,20377.999924574586,-18.488000301701657
2024-07-25 00:00:00,-52.12735883873807,20325.87256573585,-18.69650973705661
2024-07-26 00:00:00,52.16271329613559,20378.035279031985,-18.48785888387206
2024-07-29 00:00:00,57.02725637957694,20435.062535411562,-18.259749858353754
2024-07-30 00:00:00,-31.55994695614418,20403.502588455416,-18.385989646178334
2024-07-31 00:00:00,-44.043744392554316,20359.45884406286,-18.562164623748558
2024-08-01 00:00:00,-31.9280286710921,20327.53081539177,-18.689876738432925
2024-08-02 00:00:00,-94.78085158147667,20232.749963810293,-19.06900014475883
2024-08-05 00:00:00,-21.44063035411612,20211.309333456178,-19.154762666175287
2024-08-06 00:00:00,42.84048114960083,20254.14981460578,-18.983400741576887
2024-08-07 00:00:00,-22.778280748786443,20231.371533856993,-19.07451386457203
2024-08-08 00:00:00,-135.35806997632935,20096.013463880663,-19.61594614447735
2024-08-09 00:00:00,-117.48005604857983,19978.533407832085,-20.085866368671663
2024-08-12 00:00:00,-132.83304990925888,19845.700357922826,-20.617198568308698
2024-08-13 00:00:00,-5.470157991489973,19840.230199931335,-20.63907920027466
2024-08-14 00:00:00,-14.189477292530945,19826.040722638805,-20.695837109444778
2024-08-15 00:00:00,-38.610555429142266,19787.430167209663,-20.85027933116135
2024-08-16 00:00:00,45.76773320881179,19833.197900418476,-20.667208398326096
2024-08-19 00:00:00,-19.583650162404062,19813.614250256072,-20.74554299897571
2024-08-20 00:00:00,-90.02017992767844,19723.594070328392,-21.10562371868643
2024-08-21 00:00:00,-104.73660869627412,19618.857461632117,-21.524570153471533
2024-08-22 00:00:00,-123.4828635244856,19495.37459810763,-22.018501607569473
2024-08-23 00:00:00,-126.58402877973373,19368.7905693279,-22.524837722688403
2024-08-26 00:00:00,-15.182023267458167,19353.60854606044,-22.585565815758237
2024-08-27 00:00:00,-134.2415664056347,19219.366979654806,-23.12253208138078
2024-08-28 00:00:00,-99.6453486014204,19119.721631053384,-23.521113475786464
2024-08-29 00:00:00,-21.02699731381468,19098.69463373957,-23.605221465041716
